document_id,terms
f303d6,inaugural air cargo summit|air cargo summit|world air cargo awards|air cargo professionals|air cargo supply chain
aa6143,chep aerospace|chep client|chep president|chep|entire cargolux group
2209d9,air cargo community frankfurt|air cargo community|air cargo transport chain|air cargo hub|frankfurt executive director
9a97a4,cyber freight amsterdam|family-owned cyber freight|cyber freight|other pharma gateway amsterdam members|pharma gateway amsterdam
f83c92,csafe rap containers|csafe containers|csafe global|other csafe hubs|csafe rkn
7e0e0a,dhl global forwarding ceo|dhl global|iata ceiv pharma standards|dhl temperature management solutions|iata ceiv certification
d54c14,wise tech global|wisetech global group|wisetech global founder|logistics solutions provider|cross-border logistics solutions
7b42e9,riogaleão cargo team|riogaleão cargo|iata ceiv pharma certification program|temperature controlled cargo operations|riogaleão airport staff
56a535,dhl medical express service|dhl express brazil|dhl wmx service points|dhl wmx clinical trial platform|dhl express americas
b15a13,newly-formed wca e commerce network|cross-border e commerce logistics|cross-border e commerce shipments|wca member companies|cross-border e commerce
18637b,fcs frankfurt cargo services|frankfurt executive director|largest iata ceiv|frankfurt|air cargo community
061e57,iata ceiv pharma certification|iata ceiv pharma|ceiv pharma course|wfs amsterdam|wfs
ea6613,sats e commerce|new e commerce|sats ltd|sats|e commerce logistics hub
ad338e,strong pharma traffic|pharma investments|cv pharma product|pharma traffic|sure pharma growth
3167da,new acutemp plus series|csafe global|acutemp plus series|new era|csafe
dff64f,new amsterdam service centre|csafe rap active temperature-controlled containers|new service centre|csafe global|csafe rkn
6839e9,air cargo industry|real time data|digital data-based cargo supply chain|cargo industry director|entire cargo industry
097ea7,virgin atlantic cargo|virgin atlantic|suzy wardle|large scale digital transformation projects|digital roles
6d45e2,lufthansa cargo partners|lufthansa cargo|lufthansa group|lufthansa|air cargo carrier
051dcf,etihad cargo senior vice president|etihad cargo|cargo customers|air cargo sales|etihad airways
0de885,als logistic solutions|new goldhofer sales|goldhofer open joint location|goldhofer customer service|internal airport logistics
76c365,cargo iq data management platform|cargo iq working group|cargo iq executive director|cargo iq membership|cargo iq
a40ab6,"db schenker|schenker ag|logistics terminal|european land transport business unit|new 4,100 m2 freight-handling hall"
79ecf2,cargo handler dnata|ceiv pharma certification|perishable pharma cargo|ceiv certification|ceiv pharma
8d31eb,new ups healthcare facility|ups americas region president|healthcare facility|global healthcare industry|ups
532d7a,preferred logistics service supplier|preferred supplier status|service company bosch|special speed logistics expert time:matters|preferred supplier
9fbcce,crane worldwide logistics|crane|brussels airport|fons de haan|additional logistics partner
8eb213,new singapore logistics|new logistics centre|panalpina|other logistics services|singapore economic development board
37fe2c,brussels airlines cargo|brussels airlines|four airside pharma transport vehicles|airside pharma transporter|brussels airport
e68ca1,jettainer think-a-thon|jettainer|three-day think-a-thon|uld manager|transport logistic china
1f1eb7,other mobile dhl global|cargo mobile tracking app|dhl application|lifetrack mobile application|dhl global
470a22,air india cargo inks|air cargo|air india|next-gen cargo platform|next-generation cargo platform
106e31,dubai-based drone-delivery partnership|dubai-based technology company|autonomous drone delivery project|drone-delivery startup skycart|space autonomous drones
b444a8,celebi aviation holding|celebi aviation|virtual reality|training module|celebi
f677e0,swissport cargo services|swissport international cco nils knudsen|basel swissport|ceiv certificate|iata hands
930137,ljubljana airport ilogistics center|new ilogistics center|logistics center|ilogistics center|cargo-partner
dbe960,wise tech global|wisetech global founder|customs management solutions provider|wisetech global|systema acquisition
858260,personalised medicine logistics|personalised medicine puzzle|air cargo|american airlines cargo|personalised medicines
37a5cf,vienna-headquartered freight forwarder cargo-partner|cargo-partner ilogistics center|cargo-partner|advantage austria ljubljana|ljubljana airport
68407b,rutges cargo europe en j.m.|ams cargo center ii|ams cargo center|rutges cargo europe|sister company j.m. logistics
89222a,hong kong air cargo terminals|vr training system|hong kong|vr training concept|training systems
636f42,iata cargo iq certifications|cargo iq certification|cargo iq member|cargo iq master|cargo iq metrics
56f5e9,airside pharma transporter last year|airside pharma transporter|brussels airlines cargo vice president|brussels airlines cargo|brussels airport
6689c9,dhl supply chain chief|dhl supply chain|supply chain medicine|supply chain arm|supply chain
515919,cargo iq membership|global air cargo membership group|cargo iq community|japanese carrier ana cargo|cargo iq
d9dd45,new pharma cargo facility|cargo handler worldwide flight services|new pharma centre|paris cdg airport|paris cdg
db71b4,delta cargo|more air cargo technology news|full delta product portfolio|air cargo news|cargo specific flight schedules
686dec,k+n planning logistics innovation centers|international supply chain management software|k+n international|innovation centers|k+n
3b455f,air france klm martinair cargo|nagel complete system-to-system proof|air france-klm cargo|air france|air france-klm
3cf4d4,oman air cargo|oman air|new cargo facility|cargo hub facility|upgraded cargo facility
db34c0,new pharma facility|pharma facilities|pharma cargoes|iata ceiv pharma pre-assessment|2-8c pharma products
f01868,new cargo control center|cargo control center|director cargo customer experience|cargo customer service centers|delta cargo
c994da,cargo iq board|cargo iq certification|cargo iq journey|cargo iq|global cargo operations
2aee30,united cargo tempcontrol|skycell containers|united cargo|skycell|tempcontrol service
aba259,delta cargo|ceiv pharma certification|certification delta|first ceiv pharma trans-atlantic network|extensive delta
d8dcd1,inaugural airport business excellence awards|siginon aviation|jomo kenyatta international airport|siginon|aviation business
382c06,schiphol cargo team|current director business development cargo|bart pouwels|dedicated cargo team|air cargo industry
8f40f4,hong kong-based cathay pacific cargo|cathay pacific cargo|cathay pacific|sonoco thermosafe|sonoco protective solutions
af00fa,air cargo belgium chairman|air cargo belgium|sea cargo transport|air transport industries|air transport
721fa5,industrial 3 d printing|manufacturing supply chain|3d printing|supply chain challenge|3 d printing farms
811c80,jet airways|win|worldwide information network|electronic air waybills|e-bookings
a98989,iag cargo chief executive officer|iag cargo operations|iag cargo|hangar 51 start-up programme|iag
768b72,hong kong uld repair center|new hong kong facility|uld repair|hong kong civil aviation department|hong kong international airport
162efe,cargo iq data|cargo iq|mab kargo|world-class cargo airline|global air cargo network
0b5972,cathay pacific|champ chief executive|ever-changing air cargo industry|champ|cathay solution
08b9e1,turkish cargo|customer satisfaction management certificate|customer satisfaction management|customer satisfaction boxes|air cargo carrier
06f440,new supply chain software|air menzies international|express firm air menzies|supply chain|new platform
951a7c,logistics software provider magaya corp|international air cargo association|magaya software|magaya corp|tiaca members
9c68fc,cargo iq board|cargo iq members|cargo iq certification|cargo iq journey|cargo iq
a62010,tyvek air cargo cover range|tyvek emea air cargo role|tyvek air cargo covers|tyvek air cargo team|tyvek® air cargo cover range
1f7e21,solutions specialist ibs software|airline cargo services|ibs software|power mea cargo movement|flag carrier middle east airlines
b64d61,tigers|global b2b|global supply chain|rapha|hong kong warehouse
d23e6c,etihad cargo|etihad teams|online etihad origins|etihad guest miles|etihad airways
f6552b,"rap e2 network|rap e2 station|rap e2|envirotainer|25,000 real life pharmaceutical shipments"
4edfa8,cargo handler lug realigns|current operations manager wolfgang voigt|future market challenges|lug aircargo|air cargo handling
a9d59a,peli biothermal|wilpak group international|wilpak group|temperature-controlled packaging business|coolpall thermal packaging lines
6f8d61,ups healthcare|major us healthcare facilities|ups network|ups gears|ups news
741937,uld firms box|uld solutions|champ smart uld|uld management|smart uld
5e7691,international air transport association|key air cargo issues|iata ceiv pharma certification programme|iata cargo specialist manager|temperature-sensitive air freight shipments
886859,many uld controllers|uld controllers|online platform|uld|platform
8c39cc,frank van gelder|van gelder|aero secretary general|aero global network|secretary general
08dd8d,oman air cargo|air cargo news|new cargo facility|new new freight facility|oman air
bf78c4,first switzerland outpost|yusen logistics europe|yusen logistics|switzerland location|yusen
141239,new functions|system jettware|new version|new colour scheme|new features
364983,delta cargo|bluetooth tracking capability|bluetooth tracking technology|bluetooth tracking|uld tracking information
c6655a,velta courier shipments|velta international|velta group|uk airfreight office|velta
e771a4,efficient pharma supply chain|cool chain association chairman|cool chain association|supply chain|cool chain partners
a953f6,frankfurt collection slot software|time slot management software|ground handler lug aircargo|time slot|new ramp service
cf0aa3,three-year contract excel|excel deal|excel site|excel centre|excel
525560,ceiv pharma|pharma|flypharma europe events director|aero community|aero secretary general
7c3378,csafe global vice president|south korean service center|csafe global|other csafe hubs|active temperature-controlled container manufacturer
475343,netherlands-india digital airfreight corridor|digital airfreight corridor|kale logistics chief executive amar|kale logistics solutions|specialist kale logistics
930e6f,second largest air freight forwarder|alibaba.com customers|alibaba.com|point-to-point air freight consignments|outbound logistics services
e00d25,pioneer rfid uld tag technology|cargo acceptance process|cargo acceptance operators|aat general manager|uld tag
fb0b14,express firm ups|ups global freight forwarding|beef shipment project|ups temperature-controlled packaging|ups
06130f,brussels airport company|brussels airport|airport|foundation piles|new logistics
8eb4f6,single process e-awb|e-awb single process|swiss worldcargo network|single process e -awb shipments|swiss worldcargo
337fd7,uld management contract|45th uld management customer|nokscoot budget airline|unilode aviation solutions yodchai sudhidhanakul|three-year total cargo management contract
fbeab6,market air cargo capacities|lufthansa cargo|air cargo airline|available air freight capacities|air cargo
cc7255,logistics firm agility|agility more capacity|singapore warehouse|agility|enhanced warehouse management systems
50e67b,second asian va-q-tec subsidiary|va-q-tec japan|va-q-tec|new subsidiary|market presence
1280ac,etihad airways cargo|etihad cargo|definitive air cargo management solution|cargo management solution|etihad airways
5fb17a,chep aerospace|several uld management options|uld management functions|uld management staff|chep contract
9dd2c8,iata ceiv pharma standard|dhl global forwarding|dhl global|dhl air thermonet station|ceiv pharma
b36ad2,dhl global forwarding|dhl global|dhl chief executive officer|mubadala aerospace|new strategic partnership
54e250,trinkaus lightweight squair timber beams|cargolux airlines|cargolux|lightweight beam|cardboard fibre composite beams
208468,b&h worldwide|aerospace spare parts|b&h|aloia aerospace|european parts facility
ee28b9,new food safety standard|food safety management standard|food safety hazards|heathrow perishables handling centre|k+n uk quality
c16265,heathrow logistics hub|real estate firm segro|heathrow airport|central spacewaye site|north feltham trading estate
19d365,logistics firm pml|food safety standard|perishables logistics firm|new brc global standard issue|food safety
c01080,etihad cargo innovation department|etihad cargo vice president|etihad cargo|other etihad locations|masdar institute engineering systems
27051f,panalpina luxembourg|important european import hub|panalpina|organic produce|organic fruits
d8d9a9,global certification program ceiv pharma|ceiv pharma certification|euroairport basel-mulhouse|euroairport|ceiv pharma
585e4b,liege airport|promising international air freight start-ups|wecargo event|liege|air freight forum
abf13e,new heathrow facility|new airfreight facility|yusen logistics uk|new facility|japanese logistics firm
2c78ce,mab kargo chief operations officer|mab kargo|iata ceiv pharma process|high value pharmaceutical cargo|ceiv pharma
9ba37a,perishable center frankfurt|ceiv pharma certification|ceiv pharma|first neutral logistics services provider|frankfurt airport
9239bb,db schenker logistics|db schenker|automotive supply chain specialist unipart|uk automotive unit|alison jackman
c733a6,freight management app|delivery app|slot booking app|landside management apps|brussels airport cargo community
a63a6d,komodal co-founder julia pasternack|tech startup komodal|co-founder julia pasternack|air cargo world|startup
d3f66a,two specialised pharma logistics companies|turkish pharma logistics market|pharma logistics market|ferlito pharma logistics|pharma logistics
3ef0af,zurich pharma gdp certificate|gdp pharma certification|swiss worldcargo|top pharma destinations|more pharma logistics news
fb9510,antwerp freight forwarding branch|gefco freight forwarding|freight forwarding office|freight forwarding activity|freight
e49e54,turkish cargo|istanbul-based cargo carrier|top cargo carriers|chief cargo officer turhan ozen|qep-accredited envirotainer stations
dcffd6,kerry logistics network|kerry logistics|media logistics provider|multi logistics|additional logistics expertise
5da7b3,etihad cargo|international air cargo carrier|air cargo supply chain|etihad airport services|air cargo
34fbdc,global logistics company geodis|new internal organizational structure|new company structure|internal structure|geodis
e5f839,fraport ag|ceiv pharma certification|ceiv certification|ceiv-pharma certification last week|fraport
913a9d,dupont tyvek cargo cover business|cargo cover team|third-generation cargo cover|therese puetz|puetz
004b9f,iata ceiv pharma certification|lug health care center|airfreight handler lug|ceiv pharma network|ceiv pharma
aac177,asc pharmaceutical logistics|supply chain service portfolio|supply chain security|asc|risk consultant socrates
d63d18,yusen logistics|transportation solutions group|transportation services|value-added warehouse services|tsg vice president
94684d,ceiv pharma certification|airport operator fraport ag|ceiv certification|fraport ag|iata
e19456,korean air|ibs software|ibs group executive chairman|ibs|korean market
1e4436,flytbase drone technology|drone software start-up flytbase|autonomous drone technology|iag cargo|further drone trials
2d7394,brand new swissport pharma center|new swissport pharma center|state-of-the-art swissport pharma center|swissport pharma center|swissport belgium
7f8fa1,db schenker logistics uk|alison jackman|new country head|new head|alison
58361c,latam cargo ceo andrés bianchi|latam cargo|latam|uld visibility|bespoke uld repair centre
92398f,real-time quotes|panalpina|seamless digital experience|real-time tracking|new customer portal
4145cd,perishables excellence programme|excellence programmes|potential excellence initiatives|air transport association|air cargo
a33e4e,oman air cargo|oman air|jettainer uld controllers|oman fleet|german airfreight container management company
a065b7,air cargo distribution specialist|air cargo distribution supplier|rutges cargo|wallenborn transports|perishable cargo sectors
eaf039,iata ceiv pharma certification|yusen logistics|iata ceiv pharma|iata ceiv certification|iata world cargo symposium
7f320f,unmanned cargo aircraft conference|unmanned cargo aircraft|unmanned cargo researchers|air cargo week|azura international
d6254e,customs broker cargo handling|customs broker companies|customs broker cargo|cb customs broker|customs broker
c83ec9,life sciences control tower|ait life sciences|life sciences control|life sciences logistics provider|gdp certificate
a0cf8c,next generation digital containers|enhanced digital container|digital container|jettainer|outsourced uld management subsidiary
6a2c2a,turkish pharma logistics market|pharma logistics market|pharma logistics companies|ferlito pharma logistics|pharma logistics
4ef012,whole swiss worldcargo network|31 qep advanced stations|qep expert station|swiss worldcargo|qep advanced accreditation
2fa383,ap cargo logistic network corporation|ramco logistics software|ramco logistics|new logistics software|ap cargo track
299833,peli biothermal experts|peli biothermal|dublin network station|demand rental programme|dublin facility
10816d,new central business unite|new business unit|new corporate solutions|development business unit|new unit
47fded,cold chain management director|envirotainer|johan nordenberg|cold chain|nordenberg
de5d3f,digital bluetooth pallet tags|bluetooth 5 digital tag|pallet tag form factor|unilode chief executive|new safran pallets
92b3f8,cryogenic airfreight service|cryogenic shipping service|airfreight services|integrator ups|cryogenic containers
cbe1e6,schiphol trials sustainable box|greener flower power|more flower shipment routes|flower boxes|flower shipments
59032c,lufthansa cargo|european airline lufthansa|global supply chain system|air cargo sector|smarter supply chain
51663d,hong kong international airport|airport authority hong kong|hong kong-brussels airports corridor|a2a pharma corridor|hong kong initiative
537a2d,e-freight programme|international air transport association|e-freight|air cargo shipments|latest country
46bdb7,cargo signal service|iag cargo|cargo signal command|cargo signal|air cargo
fc6801,cargo iq certification|cargo iq executive director|cargo iq master|cargo iq metrics|cargo iq routemap
e29797,"db schenker logistics|db schenker|open heathrow temperature-controlled site|schenker uk chief executive|11,000 sq ft facility"
dc23ad,alha group chief executive officer|new cargo terminal|alha group|special cargo services|12 offline cargo terminals
a45de9,new white cover solution|white cover advanced solutions|white cover advanced|white cover xtreme|white cover
c91a99,etihad cargo|new api-based booking system|new booking capabilities|conventional air cargo operator|air cargo carrier
c7f434,swissport cargo usa|swissport usa chief executive officer|swissport cargo|new state-of-the-art warehouse|new warehouse
310a1a,cargolux uld fleet|uld fleet|uld supply|24/7 uld management|cargolux signs
8e2ed7,dhl global|dhl contract|global supply chain director|sole global logistics provider|southco
06ddfb,new cargo control center|delta cargo today|cargo control center|delta cargo|new atlanta control centre
cd7374,new tracking solution|reader tracking solution|real-time uld tracking information|maskargo|mas kargo chief executive officer
c7cb9d,cargo-partner gmbh|exhaust aftertreatment system|cargo-partner|cost-efficient exhaust aftertreatment solutions|dortmund-based albonair
f3419e,ups vice president|ups president|ups supply|ups|eu good distribution practice
68a1dc,pharma temperature alert system|amsterdam airport schiphol|schiphol cargo community|pharma gateway amsterdam|pharma shippers
4c79bd,cryogenic container option|cryogenic containers|ups europe|ups|temperature true cryo
a33c51,wca family conference|wca conference|wca|record numbers|chinese international freight forwarder association
c5f9fa,pharma logistics expert yoram eshel|efficient pharma supply chain|pharma logistics expert|more pharma logistics news|two-day discussion 6th pharma
aae8bb,iag cargo constant climate|iag cargo|good distribution practices|pharma workshop|training academy workshop
989cd2,tigers south africa|south africa|renewable energy sector|renewable energy|tigers e-commerce facility
3cf3ca,etihad cargo|cargo loyalty scheme|cargo customers|premium cargo|general cargo
c6aa27,multi-modal pharma shipment trial|abc global director|multi-modal shipment trial|local abc representatives|abc
ef66c7,first ceiv pharma logistics company|bollore logistics korea|iata ceiv pharma certification|iata ceiv pharma|logistics company
59f3c0,airport cargo community|luxembourg airport|2019 luxembourg airport|cargo community system|luxembourg single window
539969,air cargo belgium|ocean platform nxtport|same cargo customers|nxtport chief executive daniel lievens|multimodal cargo solutions
de7c53,perishable freight customers more peace|united boxing|united cargo|united airlines|rkn units
57fec2,etihad airways|etihad cargo|uld management company jettainer|four more years|etihad-jettainer deal
6ad31d,e-freight trade lane|trade lane hong kong-gothenburg|swedish domestic trade lanes|iata forwarders|e-freight programme
69514b,jonas van stekelenburg|van stekelenburg|schiphol group director|schiphol cargo team|schiphol group initiative
ceb756,emirates skycargo|new white cover|emirates|white cover|new product
f1a30f,etihad cargo|masdar institute|etihad|temperature-sensitive cargo|cargo boxes
6a5962,second air cargo warehouse|swissport international|second warehouse|vienna international airport|swissport
cdc67e,jan de rijk logistics|jan de rijk|jacqueline de rijk|sebastiaan scholte|jan
08972d,pharmaceutical research company|sensitive pharmaceutical products|swiss forwarder kuehne|pharma company|grünenthal
f30aab,lufthansa cargo|five-year cargo contract|senior vice president cargo|swissport belgium|brussels airport
c3932b,robotic arm cargo system|cloud-based cargo terminal management system|real-time cargo visibility|cargo arm|cargo operations
dc2981,brussels airlines cargo operations manager|jettainer services|brussels airlines|jettainer sales director|jettainer
05a8e6,tigers south africa|new dedicated e-commerce centre|dedicated e-commerce centre|south africa|e-commerce centre
75ea22,alibaba cloud scientist|alibaba cloud|european cloud computing market|us$18.9 billion cloud computing market|e.u. cloud market
5adf76,geodis chief executive officer|four new regions|new organisations|geodis|business processes
806484,malaysian carrier mab kargo|mab kargo|ceiv-pharma certification|pharmaceutical certification bandwagon|air china cargo
bee95f,"certification positions dfw|other dfw cool-chain facilities|dallas fort worth international airport|37,000 square-foot dfw cold-chain facility|dfw"
2d0e37,fedex shanghai international express|fedex express president|express asia pacific president|fedex shanghai|asia pacific customers reliable access
a4df5e,state-of-the-art air cargo centre|air cargo centre|new pharma handling centre|air cargo transshipment hub|pharma handling centre
63e1ee,gls hong kong|electronic air waybill data exchange|electronic freight data interchange|efdi|market ezycargo
962a8d,freight forwarding services|freighter forwarder services|uae-based ground handler dnata|bolloré logistics uae|dubai-based global air services provider
d1246a,latam cargo europe|latam cargo chief executive|latam cargo|ceiv pharma certification|air cargo europe exhibition
1c2827,forwarder e-awb participation|digital air waybill information|forwarder e awb adoption|air cargo industry|fifteen air carriers
2ebc32,hala supply chain services|hala supply|kale logistic solutions|chain services|hala group
114fb5,iata world cargo symposium|global air cargo industry|air cargo industry|today one air cargo shipment|iata
9c0a60,brand new swissport pharma center|new swissport facility|new air cargo facility|state-of-the-art swissport pharma center|new cargo centre
ff6cde,northern ireland forwarder campbell mccleave|forwarder campbell mccleave|iea gdp passport certification|campbell mccleave company accountant|gdp status
91ade4,germany-based 3pl hellmann logistics|hellmann logistics steen christensen|hellmann logistics|hellmann|track-and-trace system
f42571,dhl start-up helpdesk|dhl global|supply chain development|dhl|start-up entrepreneurs
779ac7,turkish cargo|only air cargo carrier|economic operator certificate|aeo certificate|recent major move
56a2ba,imperial logistics international business|imperial logistics international|imperial logistics|chief executive hakan bicil|new chief information officer
c5fb1b,saskia van pelt|van pelt|schiphol airport|jonas van stekelenburg|business development cargo
6db385,cathay pacific director cargo|hong kong-based cathay pacific|cathay pacific|uld fleet|uld management deal
c1fa4d,white cover xtreme|free white covers|xtreme thermal shield|white cover|emirates skycargo
67b28b,white glove services|customs brokerage company compass|compass forwarding|new york-based freight forwarding|white glove
3f6b51,paycargo europe chief executive officer|paycargo europe|paycargo us|paycargo|european subsidiary
d92b08,peli bio thermal|several new service centres|new service centres|worldwide service centres|two service centres
f7db56,chain management company ceva logistics|ceva logistics|44-tonne iveco stralis tractors|120 iveco stralis tractors|ceva
5d70c3,cargo iq member ibs software|iata interest group cargo iq|end-to-end air cargo management platform|cargo iq|cargo data management platform
adbbe4,new time critical control centre|global time critical solutions|time critical shipments|mission control centre|gefco freight
911a8a,global logistics services|sme customers comprehensive logistics services|alibaba.com logistics platform|china-based shippers e-commerce logistics solutions|global logistics network
24b371,airside pharma transporter fleet|brussels airport|more cargo airport news|airside pharma transporters|pharma transport units
fb0f29,ceiv pharma certification|ceiv pharma standard|swissport kenya limited|ceiv pharma|swissport
ed0f03,dhl campus vienna airport|dhl freight austria|dhl global forwarding austria|dhl freight|dhl global forwarding
aa16e8,lodige cargo professional|local lodige industries service team|new cargo terminal|40 air cargo terminals|lodige industries
66f0de,first iata-designated pharma hub airport|brussels airport|global pharma organisation|iata ceiv pharma certification programme|miami airports
704c46,real time control tower|special cargo shipment|special cargo commodities|control tower team|abc control tower
e799c5,uld management company|uld management|relevant uld movements|android app|jettainer
774619,on-board courier service|new digital platform|on-board service|digital platform|new platform
6db14b,yusen logistics|european pharmaceutical operation|frankfurt pharma gateway|logistics firm|compliant pharmaceutical gateway
456d47,vienna pharma handling center|new pharma handling center|das vienna pharma|vienna pharma hub|vienna international airport
7fa992,air cargo india|international biennial air cargo exhibition|better air cargo connectivity|indian air cargo|air cargo industry
b19ba1,blockchain technology|blockchain alliance|panalpina chief information officer|many blockchain clusters|blockchain standards
809b8b,malaysian halal certification|global halal market|nippon express halal logistic division|halal certification|halal cargo handler
99824e,oman air cargo|air cargo software solutions|oman air|oman|commercial cargo
e49fec,top 100 innovation competition|top innovator|innovative companies|second consecutive time|innovation success
3dc72f,second air cargo warehouse|new cargo facility|second cargo facility|cool nordic cargo hub facility|vienna international airport
cf8d59,critical pps cargo campaign|critical pps cargo|critical pps product|american airlines cargo|american airlines integrated operations center
ba4728,lufthansa cargo board member product|double frankfurt cool center capacity|lufthansa cargo|lufthansa|cool center
04af93,new online cargo service quality|air cargo supply chain|new delhi airport|tiaca online csq tool|delhi international airport
f19039,peli biothermal president david williams|peli biothermal|new appointments|global team|latest appointments
fe9dab,u.k.-based iag cargo|iag cargo|dedicated customer service element|customer service center|temperature-sensitive cargo
79b9c4,world cargo symposium|air cargo world|top 10 things|air cargo|perishable cargo
60d9e6,mab kargo|halal logistics service|mabkargo halal logistics|global halal food market value|verify halal app
bc1379,unilode aviation solutions|big bytes|uld management provider|unilode chief executive|bluetooth tracking
f8add1,us integrator ups|blockchain technology standards|blockchain logistics|ups director|ups
1c3873,swiss worldcargo uld fleet|swiss worldcargo|further new lightweight containers|lightweight ulds|outsourced uld management company jettainer
0ce961,south korean express e-commerce market|ceva logistics|ceva korea|us-based natural health products company|express market
de81a8,life science customers|nancy matthews|life sciences market|life sciences approach|life sciences
1d069d,bcube air cargo|worldwide air cargo map|air cargo|ostend-bruges flanders international airport|flanders international airport ostend-bruges
da33ba,csafe global rap containers|csafe global vice president|turkish cargo|turkish airlines senior vice president|csafe global
264762,airbridgecargo airlines|special ulds|short-term uld requirements|airbridgecargo|standard ulds
e10acd,air cargo belgium partner|air cargo belgium|data platform nxtport|air cargo world|multimodal data platform
8df840,lufthansa cargo partners|lufthansa cargo|online cargo portal|portal fleet|e tracking api
ecbfc2,csafe rap active temperature-controlled containers|csafe rap containers|swiss worldcargo|csafe rap|state-of-the-art air cargo container solution
eb056e,air cargo belgium community|air cargo belgium chairman|air cargo belgium|air cargo supply chain|champ cargosystems chief executive officer
c38823,entire envirotainer active container line|new pharma container|delta cargo|new container|delta aircraft
cdafe2,iata ceiv pharma three years|iata ceiv pharma certification|abc pharma network|ceiv pharma re-certification|abc pharma' product
6310df,iata cargo handling manual|cargo handling manual|air cargo operations|air cargo industry|cargo operations
69c8a4,brussels airport logistics centre|brussels airport cargo zone|brussels airport company|brussels airport|regional vice president wfs northern
7ff39f,hong kong air cargo terminals|iata ceiv fresh partner airport|hong kong international airport|perishable air cargo|fresh approach
2a307f,iata ceiv pharma certification|ceiv pharma|dnata|dwc airline services|dwc facilities
8fd175,new controlled room temperature indicator|new controlled room temperature|timestrip products|indicator product|room temperature
1d4812,mnx global logistics|mnx global|logistics solutions provider|logical freight solutions|mnx ceo paul j.
3d6717,dhl global forwarding|dhl global|post dhl|leipzig pharma hub|dhl
192500,faa green-lights dokasch|equipment supplier dokasch temperature|opticooler rap container|dokasch americas|faa approval
fbe1fb,iag cargo|autonomous drone technology|drone software start-up flytbase|autonomous drone|huge potential drones
64d13f,whole swiss worldcargo network|swiss worldcargo head|swiss worldcargo|31 qep advanced stations|premium swiss quality
70a4be,"ups upgrades healthcare warehouse network|healthcare warehouse network|us healthcare warehouse|new jersey healthcare operations|new 450,000 square foot facility"
cbfadb,air cargo quality standards|secure air cargo supply chain|air cargo supply chain|new online cargo service quality|online cargo quality assessment form
ca6249,supply chain software firm kewill|kewill forwarder platform|freight forwarder platform|supply chain management|software partnership
d7f2cc,japan airlines|va-q-tec country manager|va-q-tec head|cold chain logistics deal|japan
17ad33,ulds onboard cathay flights|cathay pacific cargo|cathay pacific|new uld system|unilode complete test
99d5db,ceva logistics|pharmaceutical logistics industry|cevas footprint|ceva|logistics company
9bf347,netherlands-based jan de rijk logistics|jan de rijk logistics|jan de rijk|ceiv pharma certification|first ceiv pharma
bd07ba,digital customer experience|air freight digitisation|air cargo sector|air freight industry|customers
146778,latam cargo senior|latam cargo|pharma passive service|pharma active services|pharma passive
b7b521,jettainer pilot lightweight containers|lufthansa cargo chairman|lufthansa cargo|lufthansa flights|lightweight containers
5c4a63,dokasch ink new deal|jettainer partner|jettainer statement|jettainer|repair service provider
a2e37f,dutch drone delta partnership|dutch drone delta|amsterdam drone week|urban air mobility|air passenger transport
af0cd6,jan de rijk logistics|jan de rijk|health care logistics|omega logistics|logistics sector
e0e52c,u-freight china team|navigators team|other specialist management teams|new management team|various u-freight national offices
0dc36d,celebi delhi cargo terminal management|celebi delhi cargo terminal|galaxy cargo management system|celebi delhi|ever-increasing domestic cargo demands
4184de,ground handler dnata|blockchain technology|air cargo partners|flydubai cargo|uae cargo operations
ea3fa1,turkish cargo|new cargo|istanbul new airport|logistics summit|logistics service providers
4e3af0,shanghai pudong airport|shanghai airport authority|shanghai entry-exit inspection|shanghai customs|shanghai e-port
d38cc0,own exclusive handling area|exclusive handling area|vienna airport operator flughafen wien|new pharma handling center|vienna international airport
dd9bdc,uld management services provider|simple uld platform|jettainer|uld management|uld efforts
a2c0ab,wca e-commerce network|e-commerce logistics network|e-commerce network|wca|independent freight forwarder alliance
3b5528,descartes chief executive edward ryan|logistics trade data footprint|datamyne chief executive brendan mccahill|descartes systems|many datamyne customers
a41d6e,etihad cargo representatives|etihad cargo|etihad aviation group|etihad airways|etihad
cff5cd,pharma trade lanes|ceiv pharma|other iata ceiv airport communities|other pharmaceutical stakeholders|pharma
4a8169,1gsa network|1gsa founder member|1gsa members|e-cargoware system|1gsa membership
79a5f9,finnair cargo eye|finnair cargo|new air cargo monitoring tool|cargo eye|proactive cargo network steering
a430e6,new swissport pharma center|swissport pharma center|brussels pharma center|swissport|brussels airport company
54318a,critical flower shipment data|flower shipment data|amsterdam airport schiphol|flowers shipments|supply chain value chain
f7c190,efficient uld management|lightweight ulds|uld management|ble tagged ulds|uld tracking
d720f8,flydubai cargo vice president|air cargo management contract|air cargo operations|intelligent cargo management|cargo operations
69a2c3,new air cargo belgium organisation|air cargo news|air cargo industry polmans|air cargo belgium|cargo steven polmans
293472,ceiv certification|zurich airport|international air transport association|cargologic|swiss worldcargo ground
11d95f,k+n san juan facility|san juan pharma hub|san juan operation|k+n north america|san juan
d134e5,vienna international airport|vienna airport|such visionary air cargo professionals|airport city|vienna cargocloud
e3308b,pharma shipper early warning system|amsterdam airport schiphol cargo director|pharma shippers|early warning system|pharma gateway amsterdam
