document_id,terms
69b8e2,cargo management platform|space management|flexible|scanpartners|market
7fa770,hactl|certification|ceiv pharma certification|airport|total cooperation
d16c3f,pharma|alha group|aero|initiative|board
b6ec9b,gls hong kong|joint solution|cargo community system|ezycargo|small
0eac36,turkish cargo|economic operator status|certificate|aeo|wco
c57f4c,nca|customers|happy|partnership|seamless manner
6d5d47,sats|singapore|cargo owners|chief executive|psa
0bf66f,new melbourne airfreight facility|larger premises|ami|cargo terminals|ami regional vice president
777cbd,sia cargo|ceiv pharma certificate|certificate|ceiv|singapore airlines cargo
773a23,cct|koolit advanced pcm gel|clinical trial distribution|flexible|protection
347630,airbridgecargo airlines|csafe rap solution|cargo airline|active pharma containers|safety
0e0322,unit load devices|new jettapp|ambassador|continual development|systems
5b03ba,alibaba group|asia-pacific region|electronic world trade platform|video|cimb bank
4d894d,online platform|jettainer|airlines|uld|unit load device
b4ac81,jan de rijk|air france klm|asset protection association|trucking security requirements|industrial markets
79b95c,aero|pharma|amerijet|penta freight|miami airport
46ff30,slv|air cargo community frankfurt|logistics association hessen|joachim von winning|director
c40e17,dhl|quality label|airfreight stations|san juan|miami
0c74e3,liege station|rap e2|envirotainer|uld solutions provider|station
1ce032,sensors|consultant unisys|data-driven businesses|electronic supply chains|air cargo companies
185536,va-q-tec|uruguay|region|new latin american head office|chief executive officer
406d64,schiphol cargo|airbridgecargo|abc|airlines|pga
48ca2c,kohnen|lufthansa|cargo|franz-joseph miller|40-year-old succeeds
0b200c,kerry logistics|robots|logistics|items|flagship product customisation
8c269c,audit system|operations|smart facility programme|sfoc|iata
933575,champ cargosystems|future|technology|chief executive officer|azura productions
b86885,etihad cargo|customer|abdulla mohamed shadid|kuala lumpur|africa
e5d0db,safran|unilode|pallet|onasset intelligence|engineering team
4a5f27,panalpina|airflo|plant trader|acquisition|dfg
9696b0,etihad cargo|cargo technology platform|cargo management|services|etihad sprints
f54b3d,champ|traxon global customs coverage|customs compliance solution|product portfolio|system
74a099,new climate-controlled storage facility|humidity|moralee|features temperature|contaminant-control capabilities
d6a9d1,united|dhl|pharmaceutical|cold chain storage upgrades|delicate medicines
01724d,temperature spikes|temperature sensitive cargo|operations|shippers|mexico
720f25,squair-timber|material|airlines|optimal access|squair-timber skids
2cc8d6,2019 hangar 51 innovation programme|start-up|allread|iag|iag cargo
cd8455,pharma corridor|brussels airports|hong kong|aero|hkia
abb4dd,click2ship express imports|imports|customs|south africa|ami
e4acdf,leisure cargo|customers|live spot rates|director|suitable offers
40cb5c,korean air|ibs|korean|icargo system|air cargo industry
3d25af,forwarder tasco|freight forwarder|able|director|redcargo
662c7f,csafe global|lufthansa cargo|cool containers|thermocor vip insulation|proprietary
c3752b,kuehne|nagel|high costs|delays|nagel denmark director airfreight
bde407,posta plus|oman|new services|kuwait-based logistics solutions provider|corporate customer base
0102c9,pharma|aero|logistic service|pharmaceutical companies|turkish cargo
bb908d,agility|good distribution practice|brazil pharma centre|customs clearance|gdp
1b9347,ups|fsls|locations|end-to-end visibility|europe
327476,uld partner|equipment movements|airlines|champ cargosystems|right place
cefc7d,sponsor elevate 2017|year|southwest airlines|air cargo|industry
3d4ab7,aero|cathay pacific|pharma|corridor|a2a
29d3ee,service disruptions|new round-the-clock control tower|customers|delivery deadlines|airline
44f7a4,slot booking|warehouse operations|liege airport cargo handling services|capacity available|drivers
f3b4bd,ceva|new global distribution centre|additional companies|global spare parts facility|locations
cf224d,director|new hub|jettainer|counts|airport
ca2799,africa|db schenker|facility|18 sq km free zone|middle east
c71bc7,dhl forwarding|standard|ceiv pharma|global stations|hamburg
f6d60e,important cargo iq milestones|emirates skycargo|cocc|skycargo|cargo operations
bca437,turkish cargo|iata ceiv pharma certification|till 2022|electrical air-conditioning container|opticooler
6b0fdd,customers|gates|services|lufthansa cargo|aircraft
b228ce,wfs|cargo|pharma|pharmaceutical products|strict requirements
8f6edf,ceiv fresh certification|iata fresh certification|hong kong air cargo terminals|airline|hkia
615f48,digital innovation plans|lufthansa cargo|tech start-ups|logistics tech accelerator|industry
f078e0,customers|russia-based freighter operator airbridgecargo airlines|cargoclaims online platform|abc|claims
b2f374,ground handler gta dnata|pharma certification|ceiv pharma|processes|facilities
b11905,unilode closer|uld fleet|solution|management|palnet pallets
887238,wda|ijs global gefco|good distribution practice|gdp|healthcare products regulatory agency
33100d,incheon pharma container repair centre|pharma uld-firm csafe global|tom weir|broader asia pacific region|expanded warehouse space
d36a81,dokasch|solutions|500th opticooler container|products|director
2282ed,db schenker|customers|global level|e-commerce partnership|access
05d3cd,chris allen|customer solutions roles|company|london heathrow headquarters|business development
5a4027,dhl supply|chain|reality technology|technology|digital vision
78a041,panalpina|products|traditional manufacturing|shapeways|printing company
178d16,de vuyst|charles|physical operations director|extension|facility
96a55e,fresh cargo connection|panalpina|perishables forwarder|perishables network|latin america
e0d4f4,revenue management|mercator|payment solutions|travel agents|ceo
23f583,lufthansa cargo joint venture|cargo|germany|processes|united
d1066a,changi airport group|ceva logistics|ceiv process|free trade zone|quality team
65d8ab,new pharma group|miami international airport|aero|brussels airport|months
f44e44,envirotainer|qep|pharmaceutical customers|quality programme|products
b2bf27,aviation|nav|neutral gssa|charter brokers|value-added services
4289ff,iata|ipc team|international post corporation|chief executive|development
d22fc6,customers|american airlines|csafe ulds|partner management|cargo
3a34a4,unilode chief executive|airbridgecargo general director|benoît|uld fleet|dumont
91350c,jettainer|uld management company|temperature|cool management|american airlines cargo ulds
b8a08e,network|seamless cool chain|qatar airways|customers|temperature-sensitive cargo
94b567,shanghai|site|logistics firm arvato scm solutions|consumer products close|raoul kuetemeier
40f960,ongoing asia pacific|company|apac|allen|months
d7f64b,state-of-the-art cargo facility|new facility|city east|dnata|storage operations
76592f,air cargo carriers|customers|competitive|blockchain technology|efficiency
af0770,descartes|mail|reconciliation|e-commerce tracking|shipment
5f719c,jan de rijk logistics|netherlands|industrial market|retail distribution|tapa tsr1
e01ae8,csafe rap containers|virgin atlantic|rap t2|customers|temperature range
32c005,goodman gls|important|1gsa|airlines|important korean market
9fb11e,pharma|aero|newest members|airport communities|airline
46a04c,ups|new facility|high-tech customers|package|contract logistics reach
85cc63,otb|trade documents|crimsonlogic|permissioned blockchain service|mr chong
11caf2,rap e2 network|toronto|envirotainer|canada|san francisco
bf84e6,wfs|solutions|copenhagen airport|facility|pharma
002b31,customers|innovative supply chain solutions|switzerland-based freight forwarder|technologies|kuehne
56f931,ami uk|documentation|service|customers|sharon wright
afd9ee,american airlines entire uld fleet|digital|uld|jettainer digitises|ble
0d97f1,air cargo community|frankfurt|fcs frankfurt cargo services|celebi cargo|nine-month process
765707,gdp audit|cargolux|company|management system|year
3f7457,pharma|aero|miami airport|new members|industry
f303d6,inaugural air cargo summit|event|opportunities|summit|freight forwarders
aa6143,cargolux|chep|2020|collaboration|boeing 747 freight operator
2209d9,air cargo community frankfurt|frankfurt|menian|new members|community
9a97a4,certificate|iata ceiv pharma-certificate|cyber freight|pharma|iso9001
f83c92,csafe|icn|global service|active containers|broader asia pacific region
7e0e0a,dhl|iata ceiv pharma standards|productivity|los angeles|cincinnati
d54c14,customs management|cargoit|cross-border logistics solutions|kerry logistics|transport solutions
7b42e9,riogaleão|processes|ceiv pharma certification|temperature control|riogaleão cargo
56a535,dhl|service|investigator sites|exports|delays
b15a13,wca member companies|alibaba|wca|agreement|major exports
18637b,frankfurt|air cargo community|largest iata ceiv|celebi cargo|airline
061e57,wfs|pharma|processes|procedures|ceiv audit
ea6613,e-commerce mail|processing time|sats|alex hungate|airhub
ad338e,cargolux airlines|customers|stavros evangelakakis|pharma investments|services
3167da,acutemp plus series|vip|pcm|single temperature phase change material|csafe global
dff64f,csafe|centre|crucial temperature-sensitive products|local|global
6839e9,security|data sets|air cargo industry|mobile devices|cargo supply chain
097ea7,customers|digitisation programme|wardle|new role|suzy wardle
6d45e2,lufthansa cargo|play|lufthansa|technology start-ups|plug
051dcf,operations|etihad cargo|icargo system|loyalty programme|airline
0de885,als logistic solutions|sales|africa region|director|goldhofer airport technology
76c365,cargo iq|new member|worldwide air cargo industry|processes|qatar airways
a40ab6,site|facility|ocean freight|capacity limits|air
79ecf2,dnata|ceiv pharma|regulations|facility changes|dubai hub
8d31eb,ups|new ups healthcare facility|warehouse management|greater access|us-based express integrator
532d7a,preferred supplier|bosch|flexible service|reliability|supplier management programme
9fbcce,crane|belgium|supply chain company|brussels airport|export
8eb213,panalpina|infrastructure|new singapore logistics complex|ability|customers top-quality services
37fe2c,brussels airlines cargo|pharma shipments|temperature control|airport|product manager
e68ca1,jettainer|blockchain technology|students|uld manager|big data-based decision support system
1f1eb7,cold-chain shipments|dhl application|free app|lifetrack mobile application|android platforms
470a22,air india cargo inks|air india|airline|reconciliation solution|unisys
106e31,space autonomous drones|greater uae|drone-delivery startup skycart|dubai-based technology company|delivery
b444a8,experience|celebi aviation|training module|apron|users inside
f677e0,basel swissport|swissport|aircraft|airport officials|qatar airways
930137,ilogistics center|logistics center|new facility|warehouse|cargo-partner ready
dbe960,sweden|wisetech global|customs|systema|denmark
858260,logistics provider|next-gen solutions|accessibility|forwarding|logistics industry
37a5cf,ilogistics center|cargo-partner|special location near|stefan krauter|zdravko počivalšek
68407b,rutges cargo europe|ams cargo center ii|jm logistics|trailers|construction works
89222a,hactl|cosac-vr|vr training system|hong kong|training environment
636f42,cargo iq certification|skycargo latest|shipment errors|cargo operations control centre|dubai-based carrier
56f5e9,pharma dolly|transporter|airport|brussels|expeditors
6689c9,competitiveness|supply chain arm|new facility|nordics|dhl
515919,cargo iq|ana cargo|global air cargo membership group|cargoxs|zimmerman
d9dd45,wfs|airline customers|products|equipment|pharma centre
db71b4,online portal functionality|delta cargo|delta|alerts|subscriptions
686dec,supply chain management|new technologies|week|logistics company|kuehne
3b455f,kuehne|air france|electronic booking processes|nagel|companies
3cf4d4,oman air|facility|ambient rooms|strong|air chief executive officer
db34c0,wfs|storage|pre-built units|new facility|build-up
f01868,cargo control center|cargo|customer pick-up|bhatnagar|ccc
c994da,cargo operations|companies|henrik ambak|nadeem sultan|standard cross-industry quality management
2aee30,skycell|temperature|temperature-sensitive containers|united cargo tempcontrol|tempcontrol service
aba259,delta cargo|ceiv pharma certification|cargo operation|air france klm martinair|certification
d8dcd1,siginon|abea|category|air cargo terminal|human resource development
382c06,cargo|maaike van der windt|bart pouwels|current director business development cargo|customer experience
8f40f4,pharmaport 360 containers|active temperature|container|sonoco|hybrid option
af00fa,logistics|air cargo belgium|air|nxtport|airport
721fa5,software company sap|supply chain challenge|torsten welte|air cargo|aerospace industry
811c80,awb|carrier|james gilliard|jet airways|win
a98989,analytics|iag cargo|start-ups|products|hangar 51 start-up programme
768b72,ulds|unilode|new hong kong facility|hong kong uld repair center|services
162efe,mab kargo|cargo iq|companies|preferred airline|membership
0b5972,champ|air cargo|cathay solution|new|centre
08b9e1,turkish cargo|feedback methods|customer satisfaction management certificate|feedback management policy|reporting
06f440,customs management|ami|blujay solutions|air menzies international|right products
951a7c,magaya corp|tiaca|partnership|software|inventory visibility
9c68fc,cargo iq|henrik ambak|swissport|nadeem sultan|senior vice president
a62010,tyvek emea air cargo role|le minor|dupont|middle east|africa
1f7e21,ibs software|airline|capacity management|flag carrier middle east airlines|mea
b64d61,tigers|logistics function today|e-commerce|rapha|global supply chain
d23e6c,wca members|booking platform|worldwide information network|etihad cargo|world cargo alliance
f6552b,shanghai|envirotainer|rap e2 network|suat|china
4edfa8,van hees|lug aircargo|comprehensive service portfolio|management team|tschirch
a9d59a,wilpak group|australia|new zealand|peli biothermal|supplier
6f8d61,ups gears|healthcare network|gdp|service technology|distribution space
741937,uld solutions|heavier temperature|shock|safran|sita
5e7691,supply chain|execution|annual temperature|best|logistics conference 2019 conference
886859,platform|uld|effort|functionality|costs
8c39cc,pharma|aero|van gelder|aero secretary general|educational training programmes
08dd8d,new muscat facility|oman air cargo|cargo traffic|chiller rooms|strong
bf78c4,yusen|office|land transportation|european network|new
141239,new functions|system|uld|user interface|jettainer
364983,delta cargo|customers|ulds|bluetooth tracking|real-time
c6655a,velta|larger premises|heathrow|uk airfreight office|courier team
e771a4,supply chain|information|tailored products|shippers|6th pharma
a953f6,time slot|arrival information|new ramp service|vehicle|lug
cf0aa3,event organisers|excel centre|venues|three-year contract excel|logistics
525560,aero|pharma|industry|cargo industry stakeholders|frank van gelder
7c3378,csafe|south korean service center|asia pacific region|active temperature-controlled container manufacturer|expanded warehouse space
475343,specialist kale logistics|cargonaut|schiphol cargo community service provider|india|mumbai airport
930e6f,mou|outbound logistics services|cargo facts|nagel|partnership
e00d25,aat|uld tag|truck dock|cargo acceptance process|shipment
fb0b14,herdx|ups|blockchain|technology|beef
06130f,building|brussels airport|rainwater wells|worldwide flight services|expeditors
8eb4f6,airline|forwarders|awbs|single process e-awb|iata
337fd7,unilode|nokscoot|uld management contract|uld|nokscoot budget airline
fbeab6,market air cargo capacities|air freight forwarders|lufthansa cargo|customers|capacities
cc7255,agility|two-storey warehouse close|mykell lee|customers|acquisition
50e67b,va-q-tec|new subsidiary|small box|company|va-q-tec japan
1280ac,etihad airways cargo|cargo management solution|ibs software|multi-year contract|operations
5fb17a,chep|latam airlines|vp operations|services|carlos larrain
9dd2c8,productivity|dhl global|pharmaceutical industry|accuracy|patient safety
b36ad2,mubadala|dhl global forwarding|strategic partnership|ceo|company
54e250,cargolux|trinkaus lightweight squair timber beams|international|shorter build-up times|humidity
208468,aerospace spare parts|aloia aerospace|company|system firsttrac|inventory
ee28b9,food safety management standard|organisations|group director|conformity|iso 22000
c16265,hill|williams|heathrow logistics hub|future business growth|satair group
19d365,food safety standard|logistics firm pml|pml|supply chain|packhouse
c01080,etihad|dolly system|technology|research platform|carrier
27051f,panalpina|organic produce|supply chain|quint wilken|panalpina luxembourg
d8d9a9,iata|euroairport|ceiv pharma certification|life science industry|certification programme
585e4b,wecargo event|liege airport|luc partoune|innovation laboratory|qatar airways cargo
abf13e,new heathrow facility|operation|customers|yusen|civil aviation authority
2c78ce,mab kargo|mohd zulkefly|certification process|iata ceiv pharma process|iata
9ba37a,ceiv pharma certification|pcf|year|frankfurt|vegetables
9239bb,db schenker|alison jackman|customers|week|uk automotive unit
c733a6,delivery app|acceptance|freight|forwarders|nallian
a63a6d,work|komodal co-founder julia pasternack|company|digitalize|tech startup komodal
d3f66a,pharma|nagel|zet farma|kuehne|subject
3ef0af,swiss worldcargo|envirotainer qep|zurich pharma gdp certificate|partner|ground
fb9510,gefco|freight|antwerp|industrial partners|office
e49e54,turkish cargo|carrier|brussels|atlanta|current business potential
dcffd6,kerry logistics|international freight forwarding|german film|service portfolio|media specialist
5da7b3,etihad cargo|ceiv fresh|iata|airport|global network
34fbdc,company|western europe|internal structure|department|geodis
e5f839,fraport ag|client|ground-handling|largest international airport|fra
913a9d,cargo cover team|puetz|manager|duponttm tyvek|therese
004b9f,iata ceiv pharma certification|lug|fra|international standards|airfreight handler lug
aac177,asc|risk consultant socrates|clients|services|new partnership
d63d18,account management|yusen logistics|tsg|customers|transportation services
94684d,ceiv pharma certification|iata|frankfurt airport|martin bien|fraport
e19456,korean|air|ibs software|cargo management solution|industry
1e4436,drones|iag cargo|flytbase drone technology|warehouse solution|operations
2d7394,swissport pharma center|swissport|wirth|executive vice president europe|building
7f8fa1,customers|alison jackman|schenker|sales director|prospective clients
58361c,latam cargo|mr bianchi|unilode|airline|bluetooth tags
92398f,customers|panalpina|real-time quotes|stefan karlen|experience
4145cd,andrea gruber|lower|possible programmes|industry|high value cargo
a33e4e,uld|technology|jettainer|management solution|middle east airline
a065b7,rutges|wallenborn|distribution capability|strong customer base|wim bosman group
eaf039,yusen|iata ceiv pharma certification|pharma gateway|customers|store
7f320f,uca|conference|potential|unmanned cargo aircraft conference|knowledge institutes
d6254e,customs broker|extensive customs clearance|companies|director|stelios ntounakis
c83ec9,security|gdp certificate|life sciences control tower|tower|ait worldwide logistics
a0cf8c,enhanced digital container|jettainer|damage|data quality|shake
6a2c2a,kuehne|turkish pharma logistics market|nagel|pharma acquisitions|subject
4ef012,36 qep|stations|swiss worldcargo|advanced|programme
2fa383,ramco logistics software|ap cargo|air freight operations|software|solution
299833,dublin|ireland|network station|service centre|pharma industry
10816d,new business unit|dachser|new corporate solutions|hohm|corporate
47fded,nordenberg|envirotainer|cold chain management director|thomas persson|chief executive officer
de5d3f,safran|unilode|onasset|electronics experts|pallet
92b3f8,service|gene therapy|biopharmaceutical research|real-time tracking|intervention
cbe1e6,hfa|ideal flowerbox|efficient|greener flower power|initial trial results
59032c,lufthansa cargo|quintiq|solution|able|operations
51663d,pharma corridor|brussels airport|hong kong international airport|aero|hkia
537a2d,e-freight|latest country|iata|austria|nagel
46bdb7,iag cargo|security|customer experience|quality|available
fc6801,cargo iq certification|customers|journey|cocc|control
e29797,db schenker|open heathrow temperature-controlled site|schenker uk chief executive|helgi ingolfsson|contamination exposure
dc23ad,alha group|vulnerable cargo|airport|security agents|temperature
a45de9,new white cover solution|temperatures|wet weather conditions|shipment|solar heat
c91a99,airline|etihad cargo|system|new|bookings
c7f434,new facility|system|swissport cargo usa|electric uld movers|automated material
310a1a,unitpool|cargolux|new agreement|cargolux uld fleet|scale business
8e2ed7,dhl global|southco|engineered|asia pacific|hinges
06ddfb,management|freight|delta cargo|trucks|ccc
cd7374,maskargo|pallets|containers|technologies|ulds
c7cb9d,cargo-partner|albonair|customs clearance services|flexible supply chain management|communication
f3419e,ups|new harrisburg facility|eu gdp certification|eu good distribution practice|distribution
68a1dc,data collection|13 members|shippers|action|cargonaut
4c79bd,ups|cryogenic container option|biopharmaceutical research|gene therapy|temperature true cryo
a33c51,wca conference|week|date-|iphone application|time-
c5f9fa,cool chain association|pharma|patient|information|nurse
aae8bb,life science industry|pharmaceutical|gdp|iag cargo|exelsius
989cd2,tigers south africa|renewable energy vertical|market|customs brokerage|local logistics
3cf3ca,etihad cargo|loyalty programme|global account|al hosani|haleema
c6aa27,envirotainer rkn unit|abc|trial|customer|warehouse
ef66c7,bollore|iata ceiv pharma|hong kong|korean company|director
59f3c0,cargo community system|ccs|luxembourg airport|neutral data|luxembourg
539969,nxtport|air cargo belgium|multimodal platform|national airport|logistics processes
de7c53,carrier|cargo|new temperature-controlled option|passive|united boxing clever
57fec2,etihad airways|maintenance status|jettainer|uae airline|senior vice president
6ad31d,trust forwarding|sas cargo|robert skoog|export|trade lane hong kong-gothenburg
69514b,schiphol|van stekelenburg|chief commercial officer|osinga|sustainable airport
ceb756,emirates|new white cover|therese puetz|breathable|lightweight
f1a30f,cargo|units|diesel-powered dollies|technology|masdar institute
6a5962,swissport|cargo documentation|new facility|ground handler|swissport international
cdc67e,jan de rijk logistics|company|sebastiaan scholte|tiaca board|sebastiaan
08972d,pharma logistics|kn pharmachain|kuehne|grünenthal|nagel
f30aab,lufthansa|swissport|cargo|agreement|brussels airlines
c3932b,cargo|tum|sats|system|caas
dc2981,jettainer|ulds|brussels airlines|excellent customer services|ground
05a8e6,e-commerce centre|tigers south africa|digital technology|ongoing e-commerce revolution|network
75ea22,alibaba|ai programs|maxcompute|scalable cloud infrastructure|deep
5adf76,business|western europe|end-to-end logistics solutions|customs clearance|new organisations
806484,ceiv-pharma certification|mab kargo|airlines|iata|time
bee95f,sin|dfw|logistics|ams|iata
2d0e37,fedex|cargo hub|asia pacific region|facility|customer care centre
a4df5e,air cargo volumes|pharma centre|vienna airport|future growth area|management board
63e1ee,efdi|local support|electronic freight data interchange|forwarders|sales
962a8d,logistics|dwc airline services|international freight forwarding sector|operations|dnata
d1246a,americas|ceiv shipping|latam ready|certification|air cargo europe exhibition
1c2827,forwarders|airlines|e-awb|airway|carriers
2ebc32,corvi freight management|kale|hala supply|customs operations|hala supply chain services
114fb5,e-awb|iata|forwarders|airlines|historic challenges
9c0a60,swissport|pharma sector|new facility|executive vice president europe|brand new swissport pharma center
ff6cde,northern ireland forwarder campbell mccleave|gdp status|life sciences|passport|international
91ade4,company|hellmann logistics|hanhaa|customers|shipment
f42571,dhl|goods|young companies|traditional|supply chain
779ac7,aeo certificate|turkish cargo|ones|wco|world customs organisation
56a2ba,imperial|expansion|international|adaptable|chief executive hakan bicil
c5fb1b,van pelt|career|schiphol|industry friends|jonas van stekelenburg
6db385,cathay|chep aerospace|uld fleet|solutions|five-year agreement
c1fa4d,white cover|temperature control|emirates|cold-chain thermal shield|dupont
67b28b,services|compass forwarding|white glove|critical|high-security options
3f6b51,paycargo|officer|trucking|warehouses|wire transfers
d92b08,new facilities|global clients|peli bio thermal|efficient process|flexibility
f7db56,ceva logistics|consumer retail|automotive|healthcare sectors|air freight
5d70c3,cdmp|cargo iq|ibs software|icargo|cargo data management platform
adbbe4,mcc|new time critical control centre|gefco|gefco freight|global tcs director klaas
911a8a,global logistics services|global freight forwarder|kuehne|e-commerce relationship|contract logistics outside china
24b371,right temperature|brussels airport|airlines|new units|airside pharma transporter fleet
fb0f29,pharma standard|nairobi jomo kenyatta|swissport|madrid|helsinki
ed0f03,dhl|dhl campus vienna airport|director|christoph wahl|new campus
aa16e8,freight activities|automatic terminal|integrated warehouse management system|lodige industries|excess luggage
66f0de,global pharma organisation|ceiv pharma|miami airports|standard setting|mia
704c46,real time control tower|service disruptions|customers|airbridgecargo|special cargoes
e799c5,ulds|logistics companies|jettapp|app|application
774619,on-board courier service|customers|suitable couriers|app|order
6db14b,yusen logistics|frankfurt pharma gateway|pharmaceutical customers|new operation|supportive
456d47,pharma|new pharma handling center|23 countries|aircraft positions|nagel
7fa992,air cargo india|global trade|schiphol cargo|track sponsor|panel discussion
b19ba1,blockchain|panalpina|technology|freight forwarder|bita
809b8b,halal certification|maskargo ready|malaysia|office|halal integrity
99824e,oman air cargo|senior vice president|oman|valued customers|champ
e49fec,würzburg-based company|va-q-tec|independent selection process|competition|ranga yogeshwar
3dc72f,swissport|new cargo facility|airport apron|direct airside access|shipments
cf8d59,critical pps cargo campaign|american airlines cargo|proactive monitoring process|campaign|irreplaceable shipments
ba4728,lufthansa cargo|dr alexis von hoensbroech|-12|direct access|-20c
04af93,airport|tiaca|new online cargo service quality|csq|air cargo supply chain
f19039,peli biothermal|stewart morland|company|appointments|senior account executive
fe9dab,critical|carrier|product|iag cargo|additional support
79b9c4,world cargo symposium|cool-chain facility asap|iata|event|fellow panelist
60d9e6,mab kargo|halal logistics service|secure movement|hygienic|labuan halal hub
bc1379,abc|unilode|uld management provider|portable electronic devices|cargo status
f8add1,customs brokerage|technology|payments|audits|insurance
1c3873,composite materials|fuel efficiency|lightweight containers|significant weight reduction|entire xkn fleet
0ce961,ceva logistics|incheon international airport|bruce|express market|distribution centre near
de81a8,life sciences market|customs brokerage|logistics company|nancy matthews|crane worldwide logistics
1d069d,bcube air cargo|ostend-bruges facility|airport|bcube|20 pallets
da33ba,csafe global rap containers|turkish cargo|rap|proprietary|thermocor vip insulation
264762,airbridgecargo|uld|dedicated services|jettlease|special product
e10acd,multimodal data platform|air cargo belgium partner|nxtport|mou|air transport
8df840,apis|online cargo portal|latest booking|tracking|capacity
ecbfc2,csafe rap containers|swiss worldcargo|aircraft fleet|radiant heating system|compressor-driven cooling
eb056e,air cargo belgium|champ cargosystems|innovation|community|arnaud lambert
c38823,delta|delta cargo|envirotainer rap|international widebody aircraft|new unit
cdafe2,novikov|fedor|deputy general director|abc|special products
6310df,cargo handlers|ichm|iata cargo handling manual|standards|international regulations
69c8a4,brussels airport logistics centre|montea|wfs|cargo zone|developer
7ff39f,hactl|certification|global standard|cargo terminals|new
2a307f,dwc|dxb|company|dnata|cargo handler
8fd175,new controlled room temperature indicator|smart indicator|timestrip|storage conditions|crt
1d4812,mnx global logistics|healthcare|medical devices|biggest acquisition|lfs
3d6717,dhl|facility|germany|pharmaceutical products|air
192500,company|faa green-lights dokasch|opticooler rap container|container|equipment supplier dokasch temperature
fbe1fb,warehouse|drones|technology|iag cargo|carly morris
64d13f,uld pharma network|qep|advanced|swiss worldcargo|envirotainer provider
70a4be,climate controls|new facilities|ups|customers|quality assurance
cbfadb,supply chain|airports|cargo iq|csq|overall initiative
ca6249,connectivity|kewill|supply chain software firm kewill|win system|redundant data
d7f2cc,japan airlines|va-q-tec|cold chain logistics deal|company|global cooperation
17ad33,cathay pacific|unilode|supplier|customer|unit load device
99d5db,redditch facility|ceva|healthcare market|medicines|pharmaceutical logistics industry
9bf347,ceiv pharma|effective pharmaceutical|procedures|programme|cca
bd07ba,abc|portable electronic devices|air freight industry|ground|lufthansa cargo
146778,latam cargo|product|customers|latin america|pharma active services
b7b521,lufthansa|jettainer|co2 emissions|director|alexander plümacher
5c4a63,jettainer|dokasch|uld|repair partner|system
a2e37f,netherlands|urban air mobility|air hub|dutch drone delta|partners
af0cd6,omega logistics|jan de rijk logistics|pharmaceutical|hospitals|pharmacies
e0e52c,navigators|chief executive officer|group|customers|new management team
0dc36d,celebi delhi cargo terminal|domestic operations|delhi|cargo|kale
4184de,flydubai cargo|blockchain technology|emirates innovation lab|cargo operations|dnata
ea3fa1,innovation|turkish cargo|logistics summit|business|industry
4e3af0,shanghai|iata|e-freight|china|air cargo industry
d38cc0,nagel|23 countries|pharma centre|kuehne|vienna airport
dd9bdc,jettainer|online platform|tool|christine klemmer|parties
a2c0ab,e-commerce network|wca|business|open|world
3b5528,descartes systems|logistics trade data footprint|datamyne|global logistics network|mr ryan
a41d6e,pharma|aero|etihad cargo|etihad|cool chain partnerships
cff5cd,pharma|aero|pharmaceutical shippers|membership|johnson
4a8169,1gsa|e-cargoware|airline management|network|schedule management
79a5f9,finnair cargo eye|slush|start-up event|ground|director
a430e6,swissport|executive vice-president|belgium|wirth|luzius
54318a,overall data|new portal|critical flower shipment data|schiphol|air waybills
f7c190,ulds|airlines|jettainer|customers|industry
d720f8,intelligent cargo management|dubai-based airline|flydubai|cargo services|cargo operations
69a2c3,new independent organisation|brucargo|new air cargo belgium organisation|members|polmans
293472,ceiv|cargologic|pharmaceuticals|network|compliance
11d95f,san juan pharma hub|cool|northern air cargo|cal|freighter
d134e5,vienna airport|nallian|vehicle database application|access|data platform
e3308b,amsterdam airport schiphol|13 members|cargonaut|airline|year
a9de0e,marken|chain logistics survey|2017 clinical supply|specialist pharmaceutical supply chain arm|clinical trial materials
c6eebc,control center|emirates skycargo|cargo iq certification|carrier|shipment data
848dee,pharma certification|american airlines cargo|cargo division|latest airline|miami international
96d405,leisure cargo|data-driven distribution channel|new digital|company|dynamic live spot rates
1c6a8a,gta|air canada cargo|pharmaceutical shipments|carrier|cool-chain facility
854a96,cargocast|processes|cargo piece|piece-level tracking|diephouse
fb272d,finnair cargo|freight forwarder customers|industry|latest airline|platform
8c7305,cool-chain pharma transporter|brussels airport|pharmaceutical handling|cool box|forward-thinking region
c8eb6a,single system|croamis|new cargo management system|airline|cargo reservations
385cd4,new air cargo hub|gtr|chin|facility|regional logistic hub
632f36,nagel|swiss forwarder kuehne|healthcare-oriented clients near ljubljana airport|healthcare industry|pharma
1d585e,gene therapy market|thermocor vacuum insulated panels|cell|high-performance|csafe
42b63b,bcube air cargo|cargo|iata pharma certificate|company|mauro grisafi
d46e00,forwarders|pharmaceuticals|life science products|course|able
84f7d8,euroairport|iata ceiv pharma certificate|swiss worldcargo|swissport|fischer road cargo
c59f5e,shippers|perishable concerns|forwarders community|forum|kenya flower council ceo
0e30f5,system|doors|madrid warehouse|trucks|software provider
c768d8,tigers|customs brokerage|industrial goods|global strategy|pharmaceuticals
2a9f79,lot cargo development|lot polish airlines|dg autocheck|clients|pharma goods
382423,ceiv fresh|senior vice president|cathay pacific|nick careen|airport
098cd6,website|delta|mobile device|day|delta cargo
29c70e,jettainer|uld fleet|digital|ble|carrier
9c879e,international air cargo association|sustainability|tiaca|award|program
